# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Sat Dec  5 17:04:00 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: SDSS <i>ugriz</i>
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	int_IMF	stage
	0.000100	10.0792	0.74790925	0.7472	0.1769	3.8099	4.3261	4.328	5.379	4.610	4.382	4.326	4.340	3.04776931	1
	0.000100	10.0792	0.75000000	0.7492	0.1935	3.8108	4.3142	4.286	5.337	4.566	4.340	4.286	4.301	3.04879928	1
	0.000100	10.0792	0.75127256	0.7505	0.2035	3.8114	4.3073	4.261	5.312	4.539	4.315	4.262	4.277	3.04942346	1
	0.000100	10.0792	0.75938821	0.7585	0.2757	3.8149	4.2539	4.081	5.132	4.346	4.134	4.088	4.107	3.05335593	1
	0.000100	10.0792	0.76477367	0.7638	0.3284	3.8169	4.2122	3.949	5.002	4.207	4.002	3.960	3.981	3.05592084	1
	0.000100	10.0792	0.76987982	0.7689	0.3810	3.8184	4.1684	3.817	4.873	4.069	3.870	3.830	3.854	3.05832052	1
	0.000100	10.0792	0.77405447	0.7730	0.4276	3.8189	4.1263	3.701	4.760	3.949	3.753	3.714	3.739	3.06025982	1
	0.000100	10.0792	0.77815568	0.7770	0.4805	3.8177	4.0709	3.569	4.634	3.816	3.618	3.579	3.602	3.06214523	1
	0.000100	10.0792	0.78157145	0.7803	0.5316	3.8146	4.0091	3.441	4.516	3.693	3.488	3.444	3.464	3.06370091	1
	0.000100	10.0792	0.78285325	0.7816	0.5528	3.8129	3.9817	3.388	4.468	3.644	3.434	3.387	3.405	3.06428123	2
	0.000100	10.0792	0.78395075	0.7826	0.5736	3.8103	3.9512	3.336	4.421	3.597	3.380	3.329	3.345	3.06477666	2
	0.000100	10.0792	0.78574401	0.7844	0.6113	3.8045	3.8913	3.242	4.343	3.515	3.283	3.224	3.232	3.06558347	2
	0.000100	10.0792	0.78714037	0.7857	0.6459	3.7973	3.8285	3.155	4.276	3.447	3.192	3.122	3.122	3.06620908	2
	0.000100	10.0792	0.78825790	0.7868	0.6780	3.7887	3.7627	3.075	4.222	3.393	3.106	3.021	3.011	3.06670833	2
	0.000100	10.0792	0.78918177	0.7877	0.7081	3.7792	3.6951	3.000	4.179	3.351	3.024	2.922	2.900	3.06711984	2
	0.000100	10.0792	0.78998160	0.7884	0.7376	3.7701	3.6297	2.926	4.143	3.303	2.947	2.831	2.798	3.06747556	2
	0.000100	10.0792	0.79069585	0.7891	0.7688	3.7617	3.5652	2.848	4.106	3.250	2.869	2.740	2.698	3.06779265	2
	0.000100	10.0792	0.79126459	0.7896	0.8008	3.7554	3.5082	2.768	4.062	3.190	2.790	2.650	2.601	3.06804466	2
	0.000100	10.0792	0.79183620	0.7901	0.8412	3.7499	3.4461	2.667	3.996	3.107	2.689	2.542	2.485	3.06829739	2
	0.000100	10.0792	0.79230195	0.7905	0.8812	3.7463	3.3918	2.567	3.922	3.020	2.590	2.436	2.376	3.06850338	2
	0.000100	10.0792	0.79254711	0.7907	0.9040	3.7446	3.3623	2.510	3.877	2.969	2.534	2.377	2.314	3.06861162	3
	0.000100	10.0792	0.79284233	0.7910	0.9343	3.7430	3.3257	2.434	3.813	2.899	2.459	2.299	2.235	3.06874180	3
	0.000100	10.0792	0.79322940	0.7913	0.9757	3.7409	3.2763	2.331	3.725	2.803	2.356	2.193	2.126	3.06891251	3
	0.000100	10.0792	0.79361933	0.7917	1.0197	3.7390	3.2248	2.221	3.630	2.700	2.247	2.081	2.011	3.06908417	3
	0.000100	10.0792	0.79399282	0.7920	1.0644	3.7374	3.1737	2.109	3.532	2.594	2.137	1.968	1.896	3.06924868	3
	0.000100	10.0792	0.79438972	0.7923	1.1151	3.7356	3.1162	1.982	3.420	2.474	2.011	1.840	1.765	3.06942296	3
	0.000100	10.0792	0.79472280	0.7925	1.1605	3.7341	3.0649	1.869	3.319	2.366	1.899	1.725	1.648	3.06956935	3
	0.000100	10.0792	0.79505974	0.7927	1.2104	3.7326	3.0091	1.744	3.207	2.247	1.776	1.599	1.521	3.06971717	3
	0.000100	10.0792	0.79539031	0.7929	1.2636	3.7309	2.9494	1.611	3.088	2.120	1.644	1.465	1.384	3.06986213	3
	0.000100	10.0792	0.79565710	0.7930	1.3104	3.7295	2.8967	1.494	2.985	2.008	1.527	1.346	1.264	3.06997919	3
	0.000100	10.0792	0.79591447	0.7931	1.3595	3.7280	2.8418	1.371	2.877	1.891	1.406	1.222	1.138	3.07009172	3
