objid,l,b,g,r,i,psfMagErr_g,psfMagErr_r,psfMagErr_i
1237662530601223406,357.772431613662,69.3934335619023,23.25333,22.69155,22.71056,0.2372275,0.1798215,0.3037536
1237662530601287696,357.785788829768,69.3775286454362,17.93248,17.6367,17.45423,0.02261522,0.02403268,0.01868258
1237662530601287698,357.676033913704,69.3560779685001,18.87491,18.45564,18.29914,0.02347723,0.02464242,0.01993289
1237662530601287782,357.634567970621,69.2997570276697,16.15676,15.4935,15.23173,0.02222222,0.02370453,0.01813744
1237662530601287783,357.637938241498,69.3021052730895,19.50328,18.93839,18.71174,0.02589602,0.02598616,0.02219801
1237662530601287786,357.639788880661,69.2989958163736,23.16909,22.95501,22.68796,0.2250569,0.2278328,0.3514665
1237662530601287788,357.821324481519,69.3392094417237,18.1092,17.91811,17.84394,0.02273411,0.02419273,0.01914342
1237662530601287794,357.749823080282,69.3085469374177,18.20606,17.96564,17.88724,0.02280676,0.02421525,0.0192057
1237662530601287850,357.786041515875,69.3575566148623,22.12621,21.66037,21.79311,0.09091815,0.08126495,0.1510389
1237662530601287949,357.706052147748,69.3161769019918,23.3755,22.95039,23.24926,0.259369,0.2263176,0.4738992
1237662530601288009,357.819619215285,69.3587349899328,22.01428,21.95979,21.89156,0.0858506,0.1016814,0.1703584
1237662530601288010,357.632170039481,69.3069770326323,20.4116,20.41377,20.23373,0.03038992,0.03495838,0.04038243
1237662530601288011,357.830605231787,69.3533818489319,20.45767,20.00383,19.80872,0.03152687,0.0305337,0.03132478
1237662530601288156,357.605293698226,69.3340911017704,22.12343,21.5343,21.39306,0.09055651,0.06856337,0.09868248
1237662530601288166,357.668788430497,69.3477019146482,22.67203,22.13467,21.86137,0.1419918,0.1112738,0.1482152
1237662530601288173,357.688134463437,69.3503105300785,22.74264,21.63619,21.00269,0.1570363,0.07508107,0.07369853
1237662530601288213,357.759525300762,69.3529718810768,21.5812,20.85743,20.62652,0.05919636,0.04420213,0.0541557
1237662530601288221,357.735072997478,69.3439688351649,22.91827,22.43249,21.76933,0.1734521,0.1440814,0.1377922
1237662530601288224,357.650980449317,69.3214171682174,21.38754,20.44684,20.01031,0.05206697,0.03551737,0.0350155
1237662530601288633,357.610161969803,69.3503779748633,23.10203,22.25388,21.59708,0.2044859,0.122217,0.1170452
1237662530601288634,357.659986353245,69.3606579716209,23.31945,22.51838,22.26807,0.2209931,0.1535102,0.2094818
1237662530601288697,357.795049196504,69.3494343411745,23.36851,22.33974,20.75809,0.2252565,0.134244,0.05940266
1237662530601223089,357.608424193739,69.3570832015133,23.3405,22.21153,22.02134,0.2608896,0.1190352,0.1691532
1237662530601223091,357.661244561253,69.3683328131359,21.90611,21.42531,21.3929,0.0790683,0.06169863,0.1000509
1237662530601223096,357.723621819653,69.3815439707115,22.9645,22.41751,22.40689,0.1877664,0.141811,0.2356809
1237662530601287874,357.787247497017,69.3215518377698,20.00817,19.74563,19.62452,0.02769952,0.02953091,0.0302035
1237662530601287998,357.734798451738,69.3755470211927,23.95675,23.20275,22.72462,0.3967028,0.293896,0.357872
1237662530601288008,357.819614956956,69.3596681688814,21.0215,20.50159,20.28676,0.04191035,0.03731197,0.04226172
1237662530601288225,357.712677620526,69.336325487162,23.07369,21.95802,21.75314,0.1979787,0.096805,0.1359311
1237662530601288241,357.691740892406,69.3236221906026,21.19482,20.68367,20.41064,0.0459092,0.03989526,0.04574934
1237662530601287797,357.682539906057,69.2894047606773,16.9591,16.34425,16.14078,0.02231788,0.02374912,0.01821899
1237662530601287799,357.688977003807,69.2893559097154,23.24942,22.55206,21.88671,0.2379096,0.1534369,0.1687811
1237662530601287803,357.649393473168,69.2797588100668,17.17058,16.67617,16.50298,0.02236214,0.02379091,0.01829508
1237662530601288124,357.782037272003,69.3923541057157,21.64927,21.09385,20.95979,0.06233606,0.05154401,0.06881466
1237662530601288269,357.837731027491,69.3469830094341,21.20243,20.62902,20.44225,0.04557122,0.03919554,0.04689677
1237662530601288270,357.66002432642,69.3013838420283,22.29116,21.75729,21.41264,0.1029826,0.08160146,0.1016204
1237662530601288301,357.655118688137,69.2886005287545,22.60161,22.47747,22.93765,0.133021,0.1471945,0.370142
1237662530601288327,357.865708774947,69.33693285004,23.56075,22.57634,22.38496,0.2934622,0.1684817,0.25599
1237662530601288722,357.606375283097,69.2890705415182,23.33541,22.56304,21.94245,0.2460368,0.1571921,0.1596374
1237662530601288889,357.751708755198,69.356268797378,23.60274,22.90673,22.04312,0.30403,0.2153964,0.1744675
1237662530601288734,357.847438594674,69.3426034905487,23.27083,22.3739,22.59729,0.2292481,0.1386804,0.2819256
1237662530601288749,357.846006468122,69.3291207051344,23.46508,22.68532,22.38298,0.2689022,0.1803913,0.2363605
1237662531138158654,358.446074363884,69.4701375909552,14.7384,14.19043,13.95936,0.02113035,0.01846339,0.01927688
1237662531138158610,358.54642353362,69.5694734556443,22.83045,22.51375,22.5178,0.172136,0.1848845,0.3501579
1237662531138158613,358.404926607123,69.5102727436722,17.03465,16.67323,16.53033,0.02136413,0.01869613,0.01972874
1237662531138158614,358.403086291282,69.5084154463726,19.60336,18.72304,18.34941,0.02473523,0.02024218,0.02139315
1237662531138158616,358.399526989761,69.5066147464871,23.68101,22.6967,21.52168,0.3352068,0.1903989,0.1211754
1237662531138158632,358.427278084273,69.48667639336,16.87966,16.40127,16.21535,0.02128608,0.0185902,0.0194296
1237662531138158698,358.335837368695,69.5117440187588,20.94975,20.61762,20.57954,0.04038924,0.03751064,0.05513721
1237662531138158699,358.520090503045,69.5486140796908,22.64737,21.7322,21.33479,0.1754477,0.1183588,0.1849138
1237662531138158700,358.579156450661,69.5631125424485,22.07312,21.39889,21.18307,0.09360628,0.07409074,0.1076678
1237662531138158763,358.572676984609,69.5371786260614,18.06198,17.7262,17.58966,0.02170899,0.01901454,0.02003242
1237662531138158845,358.337513279486,69.5270252827527,21.42536,21.45077,21.13524,0.05384105,0.06579521,0.08348211
1237662531138158868,358.416100458064,69.4989220666244,20.55531,20.15586,19.96103,0.03294503,0.03030973,0.03701224
1237662531138158946,358.301714263462,69.5152159385619,22.14079,21.48595,21.43335,0.09240347,0.06737576,0.1075218
1237662531138158948,358.459380719927,69.5524583729385,22.43246,22.05029,21.73197,0.1200729,0.1093627,0.1399382
1237662531138158955,358.422727442032,69.5409369192344,21.90033,21.63896,21.28364,0.08263345,0.1054962,0.1190082
1237662531138158968,358.35202376916,69.5178452051727,22.28792,21.80532,21.54179,0.1042482,0.08763111,0.1184
1237662531138158976,358.540104030025,69.5600564859482,21.91476,21.38559,21.1719,0.07844441,0.06400094,0.08764774
1237662531138158979,358.399582943052,69.5244238626548,22.96641,22.47834,22.47427,0.1848975,0.1555196,0.265242
1237662531138159061,358.430813629746,69.4954940978781,22.83251,22.7361,23.09717,0.1618452,0.193375,0.4423468
1237662531138159158,358.51905957829,69.4772931793883,23.11016,22.07092,21.94453,0.2006565,0.1101866,0.1714085
1237662531138159406,358.554792763644,69.5509520284586,23.43012,22.71549,21.91768,0.274056,0.1947132,0.1666268
1237662531138159410,358.395420903685,69.5093153591739,23.34779,22.70022,22.80618,0.2515882,0.1874778,0.350695
1237662531138158678,358.484919181667,69.5579101255427,19.02344,17.94051,17.48506,0.0229045,0.01916148,0.0199326
1237662531138158679,358.480199315149,69.5563900302863,21.53209,21.49601,21.7985,0.05908278,0.07010085,0.15257
1237662531138158688,358.440034771729,69.5357850431285,19.78347,19.28441,19.06769,0.0254758,0.02156743,0.02427373
1237662531138158849,358.308263484858,69.5101127266615,22.75609,22.00679,21.73084,1.054601,0.1629127,0.1666146
1237662531138158851,358.312333200488,69.5093737586979,23.3889,22.33303,22.02145,0.2605667,0.1239737,0.1809676
1237662531138158855,358.510648185355,69.5493035134458,20.35594,19.97293,19.91352,0.03046504,0.02768823,0.03855073
1237662531138027800,358.177907116368,69.7675487406984,20.31075,19.82972,19.6078,0.02726085,0.02509155,0.02925398
1237662531138027528,358.21622530529,69.8645536197695,16.93966,16.51669,16.36055,0.01797203,0.01856381,0.01971735
1237662531138027530,358.203512343459,69.8564212079142,15.30027,14.90529,14.74688,0.01778788,0.01842722,0.01955761
1237662531138027571,357.833618155548,69.7657347902148,19.15622,18.89137,18.80133,0.02011051,0.02065962,0.0229034
1237662531138027576,358.156299810987,69.8330983160584,18.32041,17.86713,17.67213,0.01868042,0.01907589,0.02035404
1237662531138027587,358.12517288852,69.7993304278384,19.92922,19.32424,19.08288,0.02370396,0.02216825,0.02443597
1237662531138027589,358.064631778473,69.7815262390755,19.22862,18.94414,18.76914,0.02030454,0.02069508,0.02271645
1237662531138027591,358.019074616079,69.7700218622888,19.39015,19.38299,19.34904,0.02082247,0.02233522,0.0263418
1237662531138027595,357.860714983109,69.7307526465613,19.7571,19.44812,19.30145,0.02222601,0.02276346,0.02673455
1237662531138027604,358.235441711234,69.8179012115439,19.40752,18.44554,18.09645,0.02101108,0.01973518,0.02092958
1237662531138027630,358.006854213792,69.7339545375303,17.94055,17.5169,17.35285,0.01836023,0.01883486,0.02006354
1237662531138027632,357.999464879522,69.7238362815591,19.23175,18.73463,18.51904,0.02029855,0.02012635,0.02173737
1237662531138027634,358.327423919778,69.8019533577256,18.60897,17.62352,17.29048,0.01904158,0.01892762,0.02005624
1237662531138027795,357.886772415623,69.7176996517823,21.40546,21.14546,21.11767,0.04924805,0.05277418,0.07686459
1237662531138027797,358.246231564246,69.8010441797632,20.74426,20.47345,20.36069,0.03387622,0.0349715,0.04536301
1237662531138027798,358.290888460512,69.7995601935832,21.01173,20.83507,20.63392,0.03989122,0.04424362,0.05534143
1237662531138027857,357.969410797431,69.8002630862473,21.39668,21.03176,20.56478,0.05117351,0.04928905,0.0520876
1237662531138027858,357.814166543108,69.7636695267967,22.70217,22.0064,21.9242,0.1542089,0.104703,0.1537052
1237662531138027859,357.976234022693,69.8006157178526,22.2808,21.98525,21.61805,0.103169,0.1054738,0.1226239
1237662531138027864,357.944985975456,69.7916389403985,22.81653,22.70187,22.62758,0.1619601,0.1934287,0.288939
1237662531138027891,357.849394845941,69.7601479446817,23.07301,22.19526,21.70881,0.1991353,0.1231907,0.1280855
1237662531138027895,358.068235994988,69.8113671908364,23.0631,22.38857,21.99671,0.2010146,0.1505464,0.1712062
1237662531138027897,357.877847766246,69.7652434808295,22.72778,22.30766,22.65426,0.1489471,0.1359759,0.2889705
1237662531138027907,358.005391503446,69.7934806986236,22.2254,22.17904,22.41152,0.09845783,0.1242508,0.2418865
1237662531138027908,358.143839257996,69.8268579729793,22.98655,22.44131,22.7216,0.1896127,0.1596505,0.319216
1237662531138027910,358.001723900513,69.7915053849773,22.49485,22.49368,22.08237,0.123452,0.1625529,0.1820955
1237662531138027967,358.120920153794,69.7861995457815,22.40341,22.01922,21.68447,0.1149716,0.1094316,0.1293514
1237662531138027976,358.076484659976,69.7725674840846,21.78622,21.85237,21.80598,0.06900707,0.09408101,0.1426424
1237662531138027980,357.981912315969,69.7480109612001,22.90795,22.47208,24.22032,0.1747857,0.1573223,0.6937202
1237662531138028361,357.851416581734,69.7759345683007,23.72061,22.65644,22.94178,0.3376219,0.1835552,0.3650283
1237662531138028381,357.933770336251,69.7751699131251,24.04271,22.86324,22.76777,0.4259665,0.2322406,0.3364569
1237662531138028389,358.004472696682,69.7838950675862,23.30013,22.36904,22.42564,0.2435195,0.1457143,0.2434147
1237662531138028397,358.022920559175,69.7819169599769,23.25489,22.42454,22.32853,0.2348139,0.1529048,0.2240443
1237662531138028398,358.063160393205,69.7906678050829,23.40959,22.55107,22.50555,0.26761,0.1716447,0.2622817
1237662531138028408,358.0764313594,69.7790278980671,23.49918,22.65223,22.78406,0.3968661,0.1866093,0.3281378
1237662531138028413,357.97394643535,69.7496901930372,23.29646,22.504,22.66187,0.2421982,0.1615893,0.2914041
1237662531138028417,357.997737771179,69.7503447128679,23.45693,22.58975,22.53887,0.2766116,0.1742931,0.2635961
1237662531138028434,357.951113644991,69.7251353784781,23.18088,22.53727,22.91141,0.2195249,0.165217,0.3523323
1237662531138028438,358.049170031203,69.7431742235452,23.0344,22.65546,20.9624,0.1957586,0.1847845,0.06925249
1237662531138028578,358.197859629962,69.8075848525344,23.56002,22.81137,21.94784,0.3052757,0.2193889,0.1643876
1237662531138028580,358.210920662397,69.8091653920932,23.67411,22.88969,21.65318,0.3341058,0.2349845,0.1275614
1237662531138028581,358.126377079297,69.7887546695943,23.58352,22.78588,21.80414,0.3088645,0.2111084,0.143625
1237662531138028590,357.918127365681,69.7071181942408,23.92036,23.07294,22.18494,0.3901398,0.2174912,0.1906437
1237662531137962731,357.880368266711,69.7895624344931,23.33471,22.51504,20.82906,0.2574928,0.1718794,0.06344384
1237662531138027533,358.015981625631,69.7982066827242,15.8994,15.30451,15.05217,0.01782436,0.01844338,0.01957588
1237662531138027534,358.009124030467,69.8004032725396,17.35194,16.80029,16.55644,0.01809098,0.01863083,0.0198891
1237662531138027605,358.240486131672,69.8169522236577,20.33258,20.02185,19.87693,0.03798053,0.0566798,0.1037615
1237662531138027608,358.001689410673,69.7603866976306,18.3418,18.06548,17.95336,0.01869365,0.01916232,0.02067694
1237662531138027616,358.254863170945,69.8107293345908,18.31531,17.83814,17.63042,0.01869249,0.01906616,0.02032861
1237662531138027617,358.253495271406,69.8133138662123,20.27555,20.2604,20.33983,0.0270402,0.03130852,0.04507614
1237662531138027618,358.257827765622,69.809967354793,23.4496,22.60103,21.23519,0.2864284,0.1901017,0.09304865
1237662531138027621,358.04702003877,69.7535171818585,19.38609,18.90933,18.69437,0.020842,0.02058949,0.02243088
1237662531138027718,357.92433398413,69.7607163036132,20.70844,19.59139,19.10147,0.03301644,0.02356016,0.02442337
1237662531138027720,358.151341586484,69.808243478608,20.47656,19.41789,18.94841,0.02936158,0.02268041,0.02366097
1237662531138027771,357.841388291437,69.7636825874485,20.38174,19.86394,19.50655,0.0277815,0.02551943,0.02769902
1237662531138027789,358.136296471952,69.8070871666692,20.82709,20.58857,20.36885,0.03537568,0.03713038,0.04556365
1237662531138027866,358.066919255456,69.8225519959888,21.59528,21.13855,20.9143,0.06054076,0.05264743,0.06719956
1237662531138027868,358.117607563877,69.8327015140241,21.51459,21.30264,21.08965,0.05626544,0.06168521,0.07979756
1237662531138027944,357.92940426159,69.7525382211255,22.44958,22.10077,21.54558,0.1178965,0.1140238,0.1119326
1237662531138027947,358.026417089746,69.7743904228148,21.10597,20.65983,20.46462,0.04177609,0.03823607,0.04847608
1237662531138027951,357.988260294892,69.7641509961667,21.82967,21.26571,21.00065,0.07096277,0.06230347,0.07170806
1237662531138027955,358.162131989272,69.8043794257347,23.06819,22.90924,22.68401,0.2032241,0.2366679,0.3070974
1237662531138027956,358.276812839944,69.8308554411406,22.85365,22.11381,22.29606,0.1708539,0.123196,0.2240309
1237662531138027958,358.036459835139,69.771193635831,22.84506,22.41378,22.47021,0.1663536,0.1511418,0.251554
1237662531138027959,357.947977106603,69.7495410735327,22.56166,22.32789,22.37722,0.1298639,0.1385859,0.2290652
1237662531138028013,358.303413990578,69.8127733661848,21.12735,20.58177,20.54228,0.04307092,0.03770503,0.05191036
1237662531138028014,358.2027491676,69.785197764009,22.30408,21.86388,21.75538,0.1064566,0.09688539,0.1381018
1237662531138028022,358.077499493722,69.7521545123139,22.72542,21.88559,21.5676,0.150843,0.09623975,0.1151019
1237662531138028028,358.274077653223,69.797303058536,22.91581,22.40846,22.37456,0.1798711,0.1565921,0.2374368
1237662531138028039,358.19770680894,69.7754768323826,21.67581,21.11764,21.05525,0.06386071,0.05313986,0.07619297
1237662531138094040,358.135163901412,69.6594584787666,23.41432,22.66306,23.00212,0.2822991,0.1835154,0.3802186
1237662531138094045,358.148940847996,69.6589148400966,23.86659,22.71043,21.82305,0.4011512,0.1916212,0.1423756
1237662531138094073,358.328386671414,69.6707236813932,23.4469,22.49013,21.60361,0.2944515,0.1632935,0.1219153
1237662531138094075,358.161969883351,69.6289103126164,23.71728,22.64487,22.19262,0.3619546,0.179814,0.1949963
1237662531138094081,358.505076729806,69.7065398543478,23.15752,22.62043,22.46172,0.2317447,0.1871899,0.2643865
1237662531138094089,358.197232954559,69.6207853486693,23.15082,22.77743,22.64706,0.2294487,0.2017747,0.2875721
1237662531138094121,358.377534432471,69.6407623757051,23.33723,22.1745,21.40056,0.2706214,0.1240664,0.1030741
1237662531138094128,358.447455196771,69.6536638497496,23.50008,22.68909,22.7436,0.3092412,0.1950496,0.3279824
1237662531138094130,358.296448215633,69.6154957282436,23.51568,22.54874,22.91886,0.3122574,0.1684025,0.3644997
1237662531138094133,358.20931658239,69.5940208348477,23.72774,22.73594,23.53621,0.3647988,0.1935292,0.5476013
1237662531138094134,358.198343254738,69.5910301463162,23.53112,22.7198,22.66323,0.3127424,0.1904735,0.2906818
1237662531138094136,358.509316838772,69.6648787445075,23.12918,22.47993,22.36631,0.2274545,0.1645002,0.2425473
1237662531138094249,358.449605726909,69.7155657066755,23.48637,22.99883,22.14721,0.3026833,0.25734,0.2002971
1237662531138094260,358.116896794365,69.6088813564738,23.61856,22.94482,22.10983,0.3324683,0.22793,0.1791512
1237662531138093212,358.225392451454,69.6312232033009,18.71846,17.63012,17.14539,0.02443476,0.01718026,0.02234843
1237662531138093216,358.359389501381,69.6621147754977,18.10093,17.33326,16.9956,0.0238682,0.01706064,0.02227684
1237662531138093224,358.303826902961,69.631717225786,19.79994,19.54843,19.43504,0.02762378,0.02193065,0.02904983
1237662531138093227,358.172106949525,69.5982518221662,17.98679,17.7622,17.66381,0.02379201,0.01726869,0.02264922
1237662531138093229,358.167124231461,69.5992645253667,23.49766,22.81312,22.90302,0.3086415,0.2128799,0.3608833
1237662531138093234,358.535749202653,69.6805657321192,19.47917,18.80565,18.53265,0.02619155,0.0189045,0.02429439
1237662531138093235,358.531330089408,69.681281475751,23.14071,22.44014,21.98246,0.2661784,0.1947439,0.1955363
1237662531138093694,358.183805001066,69.6154515525496,22.23134,22.02487,21.80968,0.1055728,0.1055758,0.1403993
1237662531138093698,358.394634891347,69.6645436420149,22.55621,22.34575,22.41092,0.1399453,0.1450298,0.2465065
1237662531138093702,358.421130711477,69.6699922396389,22.68868,21.57084,20.96055,0.1565415,0.07545768,0.07271596
1237662531138093705,358.161811316097,69.607733936169,22.62637,22.1757,22.09997,0.1465096,0.1212773,0.1836391
1237662531138093708,358.328987967004,69.6463611730347,21.57743,21.363,21.04681,0.06370739,0.06282416,0.07650364
1237662531138093709,358.269257483126,69.6319998020778,22.83999,22.74404,22.21009,0.1775987,0.1992903,0.2019468
1237662531138093711,358.148883660667,69.6021582197784,22.97977,22.15009,21.98996,0.1972675,0.1162675,0.1625176
1237662531138093593,358.198613235494,69.6485272743647,22.69443,22.64019,22.74762,0.1558121,0.1813997,0.3137647
1237662531138093595,358.227457380885,69.655082346943,22.55463,22.14958,22.0008,0.138698,0.1198367,0.1679927
1237662531138093597,358.17335735329,69.6410590113102,22.51284,22.29643,22.58165,0.1335537,0.1341566,0.272235
1237662531138093599,358.44365391676,69.7046187110939,21.29022,20.88147,20.62637,0.05194484,0.04460298,0.05679865
1237662531138093613,358.164168454943,69.6358281841401,22.86748,22.6773,22.62908,0.1804535,0.1853621,0.2825527
1237662531138093618,358.17338035026,69.6355263221582,22.78317,22.54086,22.86777,0.1681099,0.1651406,0.3433797
1237662531138093622,358.413096307312,69.6896446206898,22.92765,22.73886,22.98951,0.191127,0.2047506,0.3981557
1237662531138093624,358.407384766571,69.6877255544767,22.35379,21.54368,20.86205,0.1177036,0.07402628,0.06734714
1237662531138093632,358.109564311203,69.6124137997772,22.83303,22.54832,23.59434,0.1737719,0.1628429,0.5545682
1237662531138093640,358.336199937217,69.6646650981008,22.17935,22.03645,21.99561,0.1018784,0.1105224,0.1708545
1237662531138093745,358.466362334754,69.6620763454817,22.02777,21.64862,21.4486,0.09034566,0.08059883,0.1093828
1237662531138093748,358.445186478659,69.6571989629938,22.92166,22.55526,22.57066,0.1910867,0.1740605,0.2844701
1237662531138093760,358.170477751076,69.5870583165965,22.3787,22.14488,22.37065,0.1187429,0.115621,0.2260655
1237662531138093785,358.500725777825,69.6590714584308,22.26218,21.98029,21.75555,0.1094649,0.1069044,0.1430796
1237662531138093786,358.268562946743,69.6033895437159,22.26811,22.27673,22.11959,0.1095277,0.1321701,0.1861575
1237662531138093792,358.397940185769,69.6323848458336,21.07384,20.79998,20.78644,0.04637083,0.04264152,0.07276221
1237662531138094052,358.464166114436,69.7198889794756,23.30714,22.40807,21.15278,0.2613795,0.1559228,0.08609137
1237662531138094055,358.379745871885,69.6980967196718,23.49201,22.59422,23.14606,0.3044913,0.1807508,0.4455056
1237662531138094064,358.314111333015,69.6749636991631,23.15073,22.48493,22.43388,0.2301976,0.1624147,0.2482033
1237662531138094103,358.387936493018,69.6599447769251,23.13853,22.28554,21.74707,0.2291684,0.1382224,0.1404299
1237662531138094111,358.287512353692,69.6297866622838,23.75761,22.67872,22.67249,0.3764281,0.1888923,0.29927
1237662531138094266,358.466517778521,69.6762317446434,23.21088,22.96323,21.57082,0.2433765,0.2478381,0.1215536
1237662531138093097,358.279065193923,69.6361624038174,17.1018,16.48595,16.24075,0.02409397,0.01728106,0.02243316
1237662531138093105,358.323867996981,69.6340484151462,22.66805,22.36387,22.53342,0.1646868,0.1507106,0.2576805
1237662531138093106,358.348651659689,69.6345583489358,22.66577,22.42769,22.29229,0.1537839,0.153,0.2193661
1237662531138093107,358.349234596386,69.6321080294797,22.7571,22.55444,22.82951,0.1662142,0.1705998,0.3110524
1237662531138093108,358.339144843655,69.6305364557162,23.31786,22.84064,22.90849,0.2692727,0.2200125,0.3840432
1237662531138093111,358.343836844068,69.6330748175904,23.20428,23.00422,23.48724,0.2458996,0.2535326,0.7031506
1237662531138093238,358.299910378283,69.6224653930483,18.23944,17.85982,17.72432,0.02396032,0.01735783,0.02272086
1237662531138093241,358.470386668539,69.6581724286924,19.6474,19.51582,19.51077,0.02726817,0.02501686,0.05239704
1237662531138093426,358.480602921382,69.6501961369843,20.55728,19.85246,19.58986,0.03397322,0.02469913,0.03130171
1237662531138093427,358.485385478966,69.6511013597583,22.51779,21.85964,21.78365,0.1109791,0.09753139,0.1480572
1237664291549610077,357.968656052232,69.603331716912,21.55064,21.22182,20.93994,0.05205176,0.0476491,0.05425599
1237664291549610112,358.081730062008,69.6111172235551,14.85431,14.42656,14.33417,0.01680098,0.001027486,0.02426188
1237664291549610114,358.084919298597,69.6076543040822,23.36404,22.43364,21.00153,0.1906925,0.1219799,0.05709282
1237664291549610117,357.660741159969,69.4959770117248,18.01854,17.61085,17.43041,0.01741586,0.02161004,0.02464896
1237664291549610120,357.768431855258,69.5212849775636,18.50682,18.2041,18.08619,0.01785222,0.02193669,0.02507921
1237664291549610121,357.770377007761,69.5198875579893,23.2746,23.02899,22.60614,0.1858312,0.2010888,0.1994071
1237664291549610275,357.865256934407,69.5814877512622,19.16902,18.56489,18.31111,0.01892301,0.02229811,0.02534491
1237664291549610290,358.043557726765,69.6136991857178,19.1032,18.73888,18.59131,0.01876443,0.02257227,0.02581114
1237664291549610293,357.841346638884,69.5643717310058,20.2172,19.14035,18.62559,0.02363068,0.02327246,0.0258372
1237664291549610294,357.841429746191,69.5656875404537,22.96923,22.5366,22.39605,0.1436653,0.1306536,0.169217
1237664291549610296,357.857951118552,69.5684336809478,19.69211,19.44443,19.34785,0.02054759,0.02412799,0.0280863
1237664291549610305,357.973458689973,69.5931256812993,19.56046,19.33272,19.24199,0.01985627,0.02384779,0.02767437
1237664291549610308,357.64564609218,69.5068631379135,17.77867,17.05609,16.74285,0.01728045,0.0214491,0.02444409
1237664291549610311,357.86354758878,69.5604005056529,20.37476,19.40022,18.96962,0.03000649,0.02399957,0.02668302
1237664291549610314,358.052431610823,69.5946482663476,18.36271,17.6464,17.34291,0.01771106,0.02164735,0.02463433
1237664291549610315,357.607051253221,69.4856298991721,20.17696,19.79642,19.64723,0.02282711,0.02554059,0.0296556
1237664291549610076,357.972691065105,69.6008445609559,16.18251,15.78776,15.64501,0.01688426,0.02129645,0.02431376
1237664291549610317,358.095786779627,69.6032860696419,19.62809,19.0633,18.83336,0.0202733,0.02318705,0.02635138
1237664291549610319,357.746385833064,69.5160360077461,20.01293,19.4524,19.22999,0.02207636,0.0240944,0.02747486
1237664291549610321,357.969974833988,69.5673677478957,19.76222,19.37885,19.21544,0.02088455,0.02395044,0.02753934
1237664291549610284,357.981030686404,69.6036315672263,19.65379,19.37505,19.27061,0.02038243,0.02398215,0.02781472
1237664291549610078,357.976862270174,69.599124976092,22.27824,22.05754,21.72236,0.1091535,0.08817407,0.09735675
1237664291549610079,357.97346751353,69.5980578796219,23.78022,22.68849,23.04674,0.2642795,0.1474648,0.2826596
1237664291549610086,357.731760711007,69.5320920877145,16.61901,16.39636,14.30484,0.01699023,0.223966,0.02499786
1237664291549610088,357.705087856382,69.5268855218211,16.57087,15.83853,15.57387,0.01696898,0.02132786,0.02442299
1237664291549610089,357.706371527385,69.5267174037655,20.51158,19.70117,18.95988,1.860586,1.423972,1.21622
1237664291549610090,357.733094686741,69.5312489093686,20.60373,19.64259,19.28548,0.06855918,0.09555071,0.08554912
1237664291549610266,357.683539823028,69.5538127622498,19.13381,18.6258,18.43682,0.0188037,0.02234426,0.02547949
1237664291549610269,357.795713610148,69.5669323320807,19.65156,19.10967,18.87728,0.02036518,0.02318059,0.0263738
1237664291549610270,357.79803243804,69.5688080006215,21.37527,21.01003,20.79865,0.04124912,0.0411442,0.0492503
1237664291549610278,357.653169826492,69.5242345730485,19.52564,19.09844,18.92889,0.01982017,0.02308733,0.02645097
1237664291549610281,357.756297102912,69.5487817443345,19.82668,19.30748,19.0131,0.02110784,0.02357898,0.02672717
1237664291549611215,357.796655503958,69.575795257524,21.76415,21.25393,21.0353,0.05333633,0.04765881,0.05687056
1237664291549611217,357.85392184356,69.5898435779055,23.3097,22.86591,23.19665,0.1827366,0.1678013,0.3102219
1237664291549611232,358.015280248794,69.6279245204656,22.86341,22.66243,22.19673,0.1262173,0.1466172,0.1446382
1237664291549611233,358.014792286338,69.6263668277957,23.367,22.77024,22.26134,0.1903292,0.1605665,0.1525292
1237664291549611238,357.660966231127,69.5390873666881,21.62045,21.02189,20.84321,0.04753602,0.04100407,0.04958965
1237664291549611267,357.784793156031,69.5610097692073,22.48865,22.00718,21.93233,0.09319835,0.0822831,0.1125273
1237664291549611268,357.882834291599,69.5848652547885,22.96072,22.0011,21.71789,0.137825,0.08281602,0.09548913
1237664291549611271,357.874877741911,69.5810677095702,23.24811,23.02059,23.36282,0.174352,0.190407,0.346894
1237664291549611286,358.015890911768,69.6101197828602,22.69395,22.37378,22.61294,0.1103858,0.1146885,0.2027435
1237664291549611288,357.907399076406,69.5829388985113,22.67449,22.3367,22.09483,0.109135,0.1088539,0.1301359
1237664291549611289,357.819196981666,69.5612072361637,23.31538,22.92638,22.41747,0.1839105,0.1750028,0.168271
1237664291549611293,357.810949786704,69.5582565291524,22.58038,22.23835,22.31565,0.1006647,0.09920909,0.1545762
1237664291549611294,357.967410260356,69.5963334466721,23.38846,22.76362,22.97048,0.195323,0.1565854,0.2662503
1237664291549611295,357.659188337445,69.5205951387673,23.2102,22.78804,22.88385,0.1650131,0.3086618,0.2404525
1237664291549611386,358.067255038479,69.5972057318326,23.03062,22.60397,22.25724,0.1460536,0.139244,0.1516154
1237664291549611390,357.993978069924,69.57943535979,22.29025,21.99664,21.89337,0.080886,0.08511407,0.115385
1237664291549611393,357.931459601002,69.5631200707615,22.94973,22.1046,21.71474,0.1376772,0.08992613,0.09542717
1237664291549611399,357.916392477931,69.5575391246248,22.7454,21.59325,20.43221,0.117484,0.06106575,0.04031245
